Gene stable ID version	Transcript stable ID version
ENSG00000114978.18	ENST00000396049.5
ENSG00000161682.15	ENST00000293443.12
ENSG00000163914.5	ENST00000296271.4
ENSG00000178804.8	ENST00000324382.7
ENSG00000005961.19	ENST00000262407.6
ENSG00000065911.13	ENST00000394053.7
ENSG00000004399.13	ENST00000324093.9
ENSG00000116977.19	ENST00000366584.9
ENSG00000182923.20	ENST00000675561.1
ENSG00000135913.11	ENST00000258399.8
ENSG00000221978.12	ENST00000400809.8
ENSG00000275066.5	ENST00000612223.5
ENSG00000144580.14	ENST00000273064.11
ENSG00000242485.6	ENST00000344843.12
ENSG00000179403.12	ENST00000476993.2
ENSG00000215915.10	ENST00000378785.7
ENSG00000115556.14	ENST00000450993.7
ENSG00000088727.14	ENST00000684063.1
ENSG00000278053.5	ENST00000617633.5
ENSG00000135776.5	ENST00000344517.5
ENSG00000174946.7	ENST00000309180.6
ENSG00000174944.9	ENST00000309170.8
ENSG00000135763.10	ENST00000258243.7
ENSG00000135801.10	ENST00000258281.6
ENSG00000138271.6	ENST00000260843.5
ENSG00000181631.7	ENST00000325602.6
ENSG00000275410.6	ENST00000617811.5
ENSG00000178828.7	ENST00000375121.4
ENSG00000169313.10	ENST00000302632.4
ENSG00000169914.6	ENST00000375120.4
ENSG00000152580.9	ENST00000282466.4
ENSG00000188784.4	ENST00000375116.3
ENSG00000273513.1	ENST00000620247.1
ENSG00000188257.12	ENST00000482011.2
ENSG00000177186.3	ENST00000317965.3
ENSG00000074582.15	ENST00000359273.8
ENSG00000177174.1	ENST00000317861.1
ENSG00000282881.2	ENST00000634804.2
ENSG00000162456.10	ENST00000481882.7
ENSG00000132591.12	ENST00000254928.10
ENSG00000181555.21	ENST00000409792.4
ENSG00000079277.22	ENST00000371945.10
ENSG00000163481.8	ENST00000295704.7
ENSG00000160799.12	ENST00000683445.1
ENSG00000172765.18	ENST00000393238.8
ENSG00000132589.16	ENST00000394908.9
ENSG00000142961.15	ENST00000319928.8
ENSG00000163482.12	ENST00000295709.8
ENSG00000117407.17	ENST00000372359.10
ENSG00000117408.11	ENST00000372343.8
ENSG00000167536.14	ENST00000378895.9
ENSG00000135912.11	ENST00000392102.6
ENSG00000132768.14	ENST00000255108.8
ENSG00000109118.14	ENST00000332830.9
ENSG00000135929.9	ENST00000258415.9
ENSG00000117410.14	ENST00000472174.7
ENSG00000115592.11	ENST00000529249.5
ENSG00000159214.13	ENST00000372318.8
ENSG00000087152.16	ENST00000587097.6
ENSG00000085982.14	ENST00000251722.10
ENSG00000196517.13	ENST00000372310.8
ENSG00000169599.13	ENST00000410022.7
ENSG00000175143.5	ENST00000642005.1
ENSG00000196539.3	ENST00000359594.3
ENSG00000203661.4	ENST00000641363.1
ENSG00000183310.3	ENST00000328782.3
ENSG00000115568.16	ENST00000411696.7
ENSG00000161513.12	ENST00000293195.10
ENSG00000189181.5	ENST00000342623.5
ENSG00000187238.5	ENST00000335633.1
ENSG00000185962.1	ENST00000335674.1
ENSG00000187223.4	ENST00000368784.2
ENSG00000187180.3	ENST00000368783.1
ENSG00000159455.9	ENST00000368780.4
ENSG00000187173.4	ENST00000368779.2
ENSG00000204501.7	ENST00000376152.2
ENSG00000204481.8	ENST00000334600.7
ENSG00000204480.8	ENST00000376101.3
ENSG00000204479.4	ENST00000376098.4
ENSG00000204478.10	ENST00000602960.1
ENSG00000172031.7	ENST00000370383.5
ENSG00000172782.13	ENST00000612771.5
ENSG00000230667.6	ENST00000596516.2
ENSG00000228594.4	ENST00000422725.4
ENSG00000182040.9	ENST00000614341.5
ENSG00000183034.13	ENST00000331427.9
ENSG00000189409.14	ENST00000356026.10
ENSG00000182938.7	ENST00000328801.6
ENSG00000167861.16	ENST00000425042.7
ENSG00000189339.12	ENST00000617444.5
ENSG00000109089.7	ENST00000337231.5
ENSG00000167862.10	ENST00000301585.10
ENSG00000167863.12	ENST00000301587.9
ENSG00000184166.3	ENST00000641833.1
ENSG00000253506.3	ENST00000521764.3
ENSG00000008128.23	ENST00000404249.8
ENSG00000108506.13	ENST00000251334.7
ENSG00000008130.15	ENST00000341426.9
ENSG00000108389.10	ENST00000682306.1
ENSG00000078369.18	ENST00000378609.9
ENSG00000182389.20	ENST00000539935.7
ENSG00000169885.10	ENST00000307786.8
ENSG00000178821.13	ENST00000310991.8
ENSG00000136492.10	ENST00000259008.7
ENSG00000158477.7	ENST00000289429.6
ENSG00000158481.13	ENST00000368170.8
ENSG00000158485.11	ENST00000368168.4
ENSG00000180090.5	ENST00000323404.2
ENSG00000180042.5	ENST00000572493.2
ENSG00000180016.2	ENST00000322608.2
ENSG00000159961.3	ENST00000641141.1
ENSG00000127780.3	ENST00000248384.1
ENSG00000158488.16	ENST00000368167.8
ENSG00000188760.11	ENST00000373883.4
ENSG00000186306.1	ENST00000334438.1
ENSG00000198885.10	ENST00000439118.3
ENSG00000141255.13	ENST00000572969.6
ENSG00000214694.12	ENST00000409978.7
ENSG00000117505.13	ENST00000370272.9
ENSG00000108381.11	ENST00000263080.3
ENSG00000162889.11	ENST00000367103.4
ENSG00000163040.15	ENST00000409856.8
ENSG00000136634.7	ENST00000423557.1
ENSG00000222038.4	ENST00000409602.2
ENSG00000162892.16	ENST00000294984.7
ENSG00000196834.13	ENST00000451531.7
ENSG00000162894.12	ENST00000367091.8
ENSG00000204634.13	ENST00000409318.2
ENSG00000170004.18	ENST00000330494.12
ENSG00000163013.12	ENST00000520530.3
ENSG00000162896.6	ENST00000356495.5
ENSG00000162897.16	ENST00000324852.9
ENSG00000182795.13	ENST00000359470.6
ENSG00000198890.9	ENST00000370078.2
ENSG00000187627.17	ENST00000641458.2
ENSG00000142669.15	ENST00000270792.10
ENSG00000168517.11	ENST00000589230.6
ENSG00000154518.10	ENST00000284727.9
ENSG00000108839.12	ENST00000251535.11
ENSG00000219200.12	ENST00000593646.6
ENSG00000158062.20	ENST00000374221.7
ENSG00000187514.17	ENST00000409115.8
ENSG00000161939.19	ENST00000547302.3
ENSG00000169442.9	ENST00000374213.3
ENSG00000176083.18	ENST00000349618.8
ENSG00000258315.5	ENST00000439424.6
ENSG00000142910.16	ENST00000271064.12
ENSG00000161940.11	ENST00000293805.10
ENSG00000121764.11	ENST00000403528.6
ENSG00000174327.7	ENST00000308027.7
ENSG00000162517.13	ENST00000373703.5
ENSG00000174326.14	ENST00000574600.3
ENSG00000132514.14	ENST00000416562.7
ENSG00000161944.16	ENST00000254850.11
ENSG00000118257.17	ENST00000357785.10
ENSG00000084636.18	ENST00000373672.8
ENSG00000141505.12	ENST00000269299.8
ENSG00000085840.13	ENST00000371568.8
ENSG00000203747.12	ENST00000443193.6
ENSG00000142224.17	ENST00000659997.2
ENSG00000143751.10	ENST00000272091.8
ENSG00000198399.15	ENST00000355123.9
ENSG00000163041.13	ENST00000366815.10
ENSG00000182827.9	ENST00000366812.6
ENSG00000185155.12	ENST00000366810.6
ENSG00000143753.13	ENST00000323699.9
ENSG00000132305.21	ENST00000410111.8
ENSG00000143748.18	ENST00000281701.11
ENSG00000143771.12	ENST00000465271.6
ENSG00000183682.8	ENST00000331593.6
ENSG00000132535.22	ENST00000399506.9
ENSG00000123992.20	ENST00000273075.9
ENSG00000163909.8	ENST00000372852.4
ENSG00000116983.13	ENST00000372844.8
ENSG00000090621.15	ENST00000372858.8
ENSG00000135905.20	ENST00000258390.12
ENSG00000143374.17	ENST00000369064.8
ENSG00000072778.20	ENST00000356839.10
ENSG00000055917.16	ENST00000361078.7
ENSG00000143369.15	ENST00000369047.9
ENSG00000144579.8	ENST00000273062.7
ENSG00000143420.19	ENST00000369014.10
ENSG00000004975.12	ENST00000005340.10
ENSG00000176714.10	ENST00000324364.4
ENSG00000143457.11	ENST00000271732.8
ENSG00000185404.17	ENST00000415673.7
ENSG00000040633.13	ENST00000320316.8
ENSG00000273045.7	ENST00000650052.2
ENSG00000143452.16	ENST00000361824.7
ENSG00000170296.10	ENST00000302386.10
ENSG00000262526.2	ENST00000570760.2
ENSG00000143384.14	ENST00000369026.3
ENSG00000154342.6	ENST00000284523.2
ENSG00000163328.14	ENST00000392552.7
ENSG00000143761.16	ENST00000272102.10
ENSG00000136697.13	ENST00000341010.6
ENSG00000175826.12	ENST00000574322.6
ENSG00000197223.12	ENST00000410067.8
ENSG00000143793.13	ENST00000272139.5
ENSG00000262302.1	ENST00000577138.1
ENSG00000189350.13	ENST00000379558.5
ENSG00000170291.15	ENST00000574993.5
ENSG00000181885.18	ENST00000360325.11
ENSG00000162910.19	ENST00000336520.8
ENSG00000181856.15	ENST00000317370.13
ENSG00000198835.4	ENST00000366714.3
ENSG00000181873.13	ENST00000366711.4
ENSG00000006047.13	ENST00000007699.10
ENSG00000154370.16	ENST00000284551.11
ENSG00000221882.4	ENST00000642052.1
ENSG00000162931.12	ENST00000366698.7
ENSG00000129646.16	ENST00000680821.2
ENSG00000168148.4	ENST00000366696.2
ENSG00000181218.5	ENST00000366695.3
ENSG00000196890.4	ENST00000620438.1
ENSG00000183318.11	ENST00000328794.10
ENSG00000168159.14	ENST00000305943.9
ENSG00000171960.12	ENST00000304979.8
ENSG00000270647.6	ENST00000605844.6
ENSG00000270885.2	ENST00000603017.2
ENSG00000065978.19	ENST00000321358.12
ENSG00000270765.7	ENST00000604641.6
ENSG00000164007.11	ENST00000296387.6
ENSG00000271447.6	ENST00000605424.6
ENSG00000270806.2	ENST00000605587.2
ENSG00000117385.16	ENST00000296388.10
ENSG00000164008.16	ENST00000372525.7
ENSG00000283580.3	ENST00000603943.6
ENSG00000001460.18	ENST00000337248.9
ENSG00000270379.6	ENST00000604834.6
ENSG00000001461.17	ENST00000374399.9
ENSG00000271503.6	ENST00000651122.1
ENSG00000117602.13	ENST00000374395.9
ENSG00000184454.7	ENST00000374392.3
ENSG00000177606.8	ENST00000371222.4
ENSG00000131095.14	ENST00000588735.3
ENSG00000116539.14	ENST00000392403.8
ENSG00000168792.5	ENST00000307201.5
ENSG00000162923.17	ENST00000414423.9
ENSG00000167543.16	ENST00000301057.8
ENSG00000084652.16	ENST00000373610.8
ENSG00000160051.12	ENST00000291358.11
ENSG00000160055.20	ENST00000309777.11
ENSG00000183615.6	ENST00000373582.4
ENSG00000108262.16	ENST00000225394.8
ENSG00000182866.17	ENST00000336890.10
ENSG00000198720.13	ENST00000394859.8
ENSG00000116478.12	ENST00000373548.8
ENSG00000175130.7	ENST00000329421.8
ENSG00000162526.7	ENST00000373534.4
ENSG00000225828.1	ENST00000432622.1
ENSG00000173065.14	ENST00000581407.6
ENSG00000179761.12	ENST00000323372.9
ENSG00000168679.18	ENST00000369779.9
ENSG00000063015.20	ENST00000317338.17
ENSG00000221995.5	ENST00000359450.6
ENSG00000084623.12	ENST00000676679.1
ENSG00000134248.14	ENST00000602318.6
ENSG00000198492.16	ENST00000373812.8
ENSG00000116329.11	ENST00000234961.7
ENSG00000108387.16	ENST00000672673.2
ENSG00000253304.2	ENST00000521452.2
ENSG00000116350.17	ENST00000373795.7
ENSG00000115414.21	ENST00000354785.11
ENSG00000116353.16	ENST00000263702.11
ENSG00000131737.7	ENST00000394001.3
ENSG00000186205.13	ENST00000366910.10
ENSG00000182534.14	ENST00000449428.7
ENSG00000286231.1	ENST00000651706.1
ENSG00000136630.13	ENST00000366903.8
ENSG00000116141.17	ENST00000366917.6
ENSG00000162817.7	ENST00000294889.6
ENSG00000169679.15	ENST00000302759.11
ENSG00000117593.12	ENST00000649689.2
ENSG00000153093.20	ENST00000439055.6
ENSG00000175866.16	ENST00000428708.7
ENSG00000198443.7	ENST00000398472.2
ENSG00000153094.24	ENST00000393256.8
ENSG00000153822.15	ENST00000392671.6
ENSG00000185278.15	ENST00000427304.5
ENSG00000181408.5	ENST00000313135.5
ENSG00000278599.6	ENST00000621587.2
ENSG00000172150.4	ENST00000381951.1
ENSG00000288658.1	ENST00000678139.1
ENSG00000170425.4	ENST00000304222.3
ENSG00000183024.4	ENST00000328890.3
ENSG00000135870.12	ENST00000367696.7
ENSG00000278299.6	ENST00000622206.2
ENSG00000197852.12	ENST00000357260.6
ENSG00000118965.16	ENST00000281405.9
ENSG00000171385.10	ENST00000302127.5
ENSG00000276600.5	ENST00000617070.5
ENSG00000135899.19	ENST00000258381.11
ENSG00000158769.18	ENST00000368026.11
ENSG00000270149.5	ENST00000289779.7
ENSG00000196689.13	ENST00000572705.2
ENSG00000215845.11	ENST00000423014.3
ENSG00000158773.14	ENST00000368021.7
ENSG00000170703.16	ENST00000393382.8
ENSG00000186517.14	ENST00000368013.8
ENSG00000132388.13	ENST00000396981.7
ENSG00000143217.9	ENST00000368012.4
ENSG00000170298.16	ENST00000423676.8
ENSG00000162755.14	ENST00000368011.9
ENSG00000143256.5	ENST00000368010.4
ENSG00000274808.6	ENST00000611257.5
ENSG00000158793.14	ENST00000368009.7
ENSG00000170049.10	ENST00000303790.3
ENSG00000158796.17	ENST00000368006.8
ENSG00000183011.14	ENST00000575771.6
ENSG00000274611.4	ENST00000620215.3
ENSG00000126337.14	ENST00000328119.11
ENSG00000196188.12	ENST00000358184.7
ENSG00000163050.18	ENST00000366777.4
ENSG00000174574.16	ENST00000432648.8
ENSG00000168653.11	ENST00000372969.8
ENSG00000108395.14	ENST00000262294.12
ENSG00000288674.1	ENST00000366779.6
ENSG00000121931.16	ENST00000369763.5
ENSG00000153982.11	ENST00000284116.9
ENSG00000134255.14	ENST00000357172.9
ENSG00000175155.11	ENST00000312655.9
ENSG00000162777.17	ENST00000357640.9
ENSG00000161955.17	ENST00000338784.9
ENSG00000064886.14	ENST00000369748.9
ENSG00000170412.18	ENST00000392627.7
ENSG00000156171.15	ENST00000484310.6
ENSG00000143515.19	ENST00000368489.6
ENSG00000167851.15	ENST00000360141.8
ENSG00000178789.9	ENST00000392621.6
ENSG00000167850.4	ENST00000330793.2
ENSG00000204345.1	ENST00000375352.1
ENSG00000160712.13	ENST00000368485.8
ENSG00000169291.10	ENST00000304760.3
ENSG00000187980.7	ENST00000679259.1
ENSG00000169733.12	ENST00000310496.9
ENSG00000162543.6	ENST00000375099.4
ENSG00000143252.16	ENST00000367975.7
ENSG00000155657.28	ENST00000589042.5
ENSG00000143437.21	ENST00000358595.10
ENSG00000169727.12	ENST00000306823.10
ENSG00000283324.1	ENST00000636087.1
ENSG00000143799.14	ENST00000366794.10
ENSG00000169718.18	ENST00000306796.10
ENSG00000115155.19	ENST00000272371.7
ENSG00000163217.2	ENST00000295379.2
ENSG00000183607.10	ENST00000328895.9
ENSG00000169605.7	ENST00000377938.4
ENSG00000169710.9	ENST00000306749.4
ENSG00000158864.13	ENST00000676972.1
ENSG00000288636.1	ENST00000617114.5
ENSG00000117450.15	ENST00000319248.13
ENSG00000176155.19	ENST00000665763.1
ENSG00000169604.21	ENST00000303714.9
ENSG00000196859.8	ENST00000355612.7
ENSG00000212899.3	ENST00000391586.3
ENSG00000212900.3	ENST00000391587.3
ENSG00000212901.4	ENST00000391588.3
ENSG00000221852.5	ENST00000361883.6
ENSG00000204887.4	ENST00000377747.4
ENSG00000172016.16	ENST00000305165.3
ENSG00000221880.4	ENST00000344363.7
ENSG00000188581.9	ENST00000306271.5
ENSG00000212725.3	ENST00000391419.3
ENSG00000214518.3	ENST00000398477.1
ENSG00000212724.3	ENST00000391418.3
ENSG00000213417.3	ENST00000394015.3
ENSG00000240871.5	ENST00000391417.5
ENSG00000204880.8	ENST00000333822.5
ENSG00000162951.11	ENST00000295057.4
ENSG00000241241.1	ENST00000440582.1
ENSG00000212722.7	ENST00000617453.1
ENSG00000212721.4	ENST00000391413.4
ENSG00000213416.4	ENST00000394014.2
ENSG00000198090.3	ENST00000345847.4
ENSG00000198271.5	ENST00000343246.6
ENSG00000171396.12	ENST00000390661.5
ENSG00000132780.17	ENST00000350030.8
ENSG00000172716.16	ENST00000394566.5
ENSG00000066032.19	ENST00000402739.9
ENSG00000115267.9	ENST00000649979.2
ENSG00000159588.15	ENST00000528266.6
ENSG00000167281.19	ENST00000580155.5
ENSG00000115271.11	ENST00000437150.7
ENSG00000159592.11	ENST00000355105.8
ENSG00000179314.15	ENST00000317744.10
ENSG00000159596.7	ENST00000372025.5
ENSG00000143570.19	ENST00000356205.9
ENSG00000154263.17	ENST00000269081.8
ENSG00000055332.19	ENST00000233057.9
ENSG00000141506.15	ENST00000447110.6
ENSG00000203710.12	ENST00000367049.9
ENSG00000077232.19	ENST00000264065.12
ENSG00000162998.5	ENST00000295113.5
ENSG00000174292.12	ENST00000576812.5
ENSG00000141219.16	ENST00000535032.7
ENSG00000153930.13	ENST00000682825.1
ENSG00000197079.8	ENST00000393989.1
ENSG00000143774.17	ENST00000312726.9
ENSG00000108840.16	ENST00000682912.1
ENSG00000172146.4	ENST00000641732.2
ENSG00000142864.15	ENST00000361219.11
ENSG00000143390.18	ENST00000452671.7
ENSG00000072310.18	ENST00000261646.11
ENSG00000204913.7	ENST00000377924.6
ENSG00000274512.6	ENST00000612727.5
ENSG00000176809.11	ENST00000584306.6
ENSG00000198160.15	ENST00000401041.6
ENSG00000073605.19	ENST00000418519.6
ENSG00000162426.16	ENST00000471889.7
ENSG00000130294.18	ENST00000498729.9
ENSG00000159314.11	ENST00000532038.5
ENSG00000117245.13	ENST00000400463.8
ENSG00000236334.3	ENST00000419275.3
ENSG00000085433.16	ENST00000369962.8
ENSG00000188295.15	ENST00000448299.7
ENSG00000134321.13	ENST00000382040.4
ENSG00000167549.19	ENST00000388767.8
ENSG00000151692.15	ENST00000320892.11
ENSG00000117155.17	ENST00000342203.8
ENSG00000167525.15	ENST00000682792.1
ENSG00000204889.11	ENST00000377755.9
ENSG00000169905.13	ENST00000609928.6
ENSG00000141194.7	ENST00000268912.6
ENSG00000162929.14	ENST00000402291.6
ENSG00000123609.11	ENST00000243346.10
ENSG00000123610.5	ENST00000243347.5
ENSG00000116750.14	ENST00000367454.6
ENSG00000235169.11	ENST00000642557.4
ENSG00000116514.17	ENST00000235150.5
ENSG00000143110.12	ENST00000369718.4
ENSG00000162419.13	ENST00000373816.6
ENSG00000130695.16	ENST00000451429.8
ENSG00000080345.18	ENST00000444746.7
ENSG00000154222.15	ENST00000284376.8
ENSG00000197872.11	ENST00000381323.7
ENSG00000173406.16	ENST00000371236.7
ENSG00000196843.17	ENST00000357485.8
ENSG00000197147.15	ENST00000330947.7
ENSG00000189195.15	ENST00000636805.2
ENSG00000114982.19	ENST00000431828.6
ENSG00000058673.17	ENST00000367210.3
ENSG00000249715.13	ENST00000624922.6
ENSG00000114988.12	ENST00000264963.9
ENSG00000158158.12	ENST00000377075.3
ENSG00000163565.19	ENST00000295809.12
ENSG00000168763.16	ENST00000305510.4
ENSG00000127074.15	ENST00000391995.7
ENSG00000163126.15	ENST00000318357.9
ENSG00000117152.14	ENST00000367909.11
ENSG00000213337.9	ENST00000393537.5
ENSG00000168758.11	ENST00000305476.10
ENSG00000131236.18	ENST00000372805.8
ENSG00000124831.19	ENST00000308482.14
ENSG00000132329.11	ENST00000254661.5
ENSG00000124003.13	ENST00000446656.4
ENSG00000097021.20	ENST00000361521.9
ENSG00000143337.19	ENST00000606911.7
ENSG00000081870.12	ENST00000194214.10
ENSG00000078808.19	ENST00000360001.12
ENSG00000123983.15	ENST00000357430.8
ENSG00000133216.17	ENST00000374630.8
ENSG00000143183.18	ENST00000367881.11
ENSG00000115318.12	ENST00000264094.8
ENSG00000142794.19	ENST00000318249.10
ENSG00000248333.9	ENST00000341832.11
ENSG00000204843.13	ENST00000628224.3
ENSG00000162390.18	ENST00000343744.7
ENSG00000117448.14	ENST00000351829.9
ENSG00000082898.19	ENST00000401558.7
ENSG00000173699.17	ENST00000645363.1
ENSG00000162687.19	ENST00000294725.14
ENSG00000143387.14	ENST00000271651.8
ENSG00000115290.10	ENST00000263915.8
ENSG00000082438.18	ENST00000652658.2
ENSG00000115339.14	ENST00000392701.8
ENSG00000123607.16	ENST00000243344.8
ENSG00000155749.13	ENST00000392257.8
ENSG00000159023.22	ENST00000343067.9
ENSG00000115993.13	ENST00000332624.8
ENSG00000176256.11	ENST00000681531.1
ENSG00000082146.13	ENST00000194530.8
ENSG00000155754.15	ENST00000439140.6
ENSG00000004455.17	ENST00000672715.1
ENSG00000155755.19	ENST00000409883.7
ENSG00000142920.17	ENST00000294517.11
ENSG00000116525.14	ENST00000291416.10
ENSG00000185888.5	ENST00000366757.3
ENSG00000163131.12	ENST00000368985.8
ENSG00000082126.18	ENST00000409474.8
ENSG00000183814.16	ENST00000681046.1
ENSG00000274764.6	ENST00000436041.6
ENSG00000229571.7	ENST00000619661.2
ENSG00000138395.17	ENST00000652192.3
ENSG00000275774.3	ENST00000621994.3
ENSG00000280267.4	ENST00000624207.1
ENSG00000179412.11	ENST00000323770.8
ENSG00000213516.10	ENST00000652648.1
ENSG00000117226.12	ENST00000370481.9
ENSG00000117228.11	ENST00000370473.5
ENSG00000162645.13	ENST00000370466.4
ENSG00000213512.3	ENST00000294671.3
ENSG00000162654.9	ENST00000355754.7
ENSG00000126705.15	ENST00000673934.1
ENSG00000000938.13	ENST00000374005.8
ENSG00000126709.16	ENST00000361157.11
ENSG00000277058.3	ENST00000617807.3
ENSG00000137959.17	ENST00000370751.10
ENSG00000174151.15	ENST00000420578.7
ENSG00000181754.7	ENST00000369864.5
ENSG00000156097.12	ENST00000618721.4
ENSG00000065135.12	ENST00000369851.7
ENSG00000168765.17	ENST00000369836.9
ENSG00000003393.16	ENST00000264276.11
ENSG00000134183.13	ENST00000679935.1
ENSG00000073756.13	ENST00000367468.10
ENSG00000153904.21	ENST00000284031.13
ENSG00000155380.13	ENST00000369626.8
ENSG00000134259.6	ENST00000369512.3
ENSG00000188976.11	ENST00000327044.7
ENSG00000018510.18	ENST00000264167.11
ENSG00000187961.14	ENST00000338591.8
ENSG00000138092.11	ENST00000380834.7
ENSG00000187583.11	ENST00000379410.8
ENSG00000115137.12	ENST00000264711.7
ENSG00000187642.9	ENST00000433179.3
ENSG00000188290.11	ENST00000304952.11
ENSG00000187608.10	ENST00000649529.1
ENSG00000138031.15	ENST00000679454.1
ENSG00000188157.15	ENST00000379370.7
ENSG00000136709.12	ENST00000322313.9
ENSG00000256407.2	ENST00000637610.1
ENSG00000173349.6	ENST00000310981.6
ENSG00000157211.11	ENST00000530059.2
ENSG00000144231.11	ENST00000272645.9
ENSG00000116221.15	ENST00000360840.9
ENSG00000144233.11	ENST00000272647.10
ENSG00000157216.16	ENST00000610401.5
ENSG00000136715.19	ENST00000643581.2
ENSG00000117601.15	ENST00000367698.4
ENSG00000136689.19	ENST00000409930.4
ENSG00000125637.16	ENST00000245796.11
ENSG00000135775.14	ENST00000366669.9
ENSG00000135773.13	ENST00000271971.7
ENSG00000119280.17	ENST00000366663.10
ENSG00000135744.9	ENST00000366667.6
ENSG00000137965.11	ENST00000370747.9
ENSG00000163239.12	ENST00000368482.8
ENSG00000125618.18	ENST00000429538.8
ENSG00000160714.10	ENST00000292211.5
ENSG00000143947.15	ENST00000272317.11
ENSG00000160716.6	ENST00000368476.4
ENSG00000198203.10	ENST00000251481.11
ENSG00000198075.10	ENST00000272452.7
ENSG00000135945.10	ENST00000258428.8
ENSG00000160710.18	ENST00000368474.9
ENSG00000196604.13	ENST00000409914.7
